text,label
Iâ€™m the kind of student who likes to untangle the messy part and find a workable fix.,Problem Solver
Iâ€™m the kind of student who likes to look for the cause instead of just reacting to the symptom.,Problem Solver
Iâ€™m the kind of student who likes to turn a confusing situation into a few solvable steps.,Problem Solver
Iâ€™m the kind of student who likes to try another route when the obvious one fails.,Problem Solver
Iâ€™m the kind of student who likes to find the smallest change that gets things moving again.,Problem Solver
Iâ€™m the kind of student who likes to break stuck moments into options and trade-offs.,Problem Solver
Iâ€™m the kind of student who likes to stay with a puzzle until the path clears.,Problem Solver
I get weirdly motivated when I can untangle the messy part and find a workable fix.,Problem Solver
I get weirdly motivated when I can look for the cause instead of just reacting to the symptom.,Problem Solver
I get weirdly motivated when I can turn a confusing situation into a few solvable steps.,Problem Solver
I get weirdly motivated when I can try another route when the obvious one fails.,Problem Solver
I get weirdly motivated when I can find the smallest change that gets things moving again.,Problem Solver
I get weirdly motivated when I can break stuck moments into options and trade-offs.,Problem Solver
I get weirdly motivated when I can stay with a puzzle until the path clears.,Problem Solver
My friends know Iâ€™ll probably untangle the messy part and find a workable fix before I call it done.,Problem Solver
My friends know Iâ€™ll probably look for the cause instead of just reacting to the symptom before I call it done.,Problem Solver
